pid,faceid,cosmetics,ICS,attr
ppt_15,face_58,Without,0.7438947503668284,3.0
ppt_15,face_19,Without,0.7438947503668284,4.0
ppt_15,face_20,Without,0.7438947503668284,2.0
ppt_15,face_19,With,0.7438947503668284,4.0
ppt_15,face_34,With,0.7438947503668284,4.0
ppt_15,face_49,With,0.7438947503668284,5.0
ppt_15,face_60,With,0.7438947503668284,7.0
ppt_15,face_8,With,0.7438947503668284,4.0
ppt_15,face_47,With,0.7438947503668284,5.0
ppt_15,face_29,With,0.7438947503668284,6.0
ppt_15,face_21,With,0.7438947503668284,3.0
ppt_15,face_8,Without,0.7438947503668284,2.0
ppt_15,face_39,With,0.7438947503668284,5.0
ppt_15,face_11,Without,0.7438947503668284,4.0
ppt_15,face_33,With,0.7438947503668284,3.0
ppt_15,face_32,Without,0.7438947503668284,4.0
ppt_15,face_27,Without,0.7438947503668284,3.0
ppt_15,face_53,Without,0.7438947503668284,4.0
ppt_15,face_14,With,0.7438947503668284,5.0
ppt_15,face_38,Without,0.7438947503668284,4.0
ppt_15,face_22,With,0.7438947503668284,7.0
ppt_15,face_46,Without,0.7438947503668284,4.0
ppt_15,face_67,With,0.7438947503668284,6.0
ppt_15,face_44,With,0.7438947503668284,2.0
ppt_15,face_62,Without,0.7438947503668284,4.0
ppt_15,face_28,Without,0.7438947503668284,6.0
ppt_15,face_32,With,0.7438947503668284,3.0
ppt_15,face_18,With,0.7438947503668284,7.0
ppt_15,face_60,Without,0.7438947503668284,4.0
ppt_15,face_34,Without,0.7438947503668284,3.0
ppt_15,face_3,With,0.7438947503668284,5.0
ppt_15,face_26,With,0.7438947503668284,3.0
ppt_15,face_47,Without,0.7438947503668284,4.0
ppt_15,face_25,Without,0.7438947503668284,3.0
ppt_15,face_13,With,0.7438947503668284,6.0
ppt_15,face_35,Without,0.7438947503668284,5.0
ppt_16,face_15,With,-0.2108274077964972,4.0
ppt_16,face_37,With,-0.2108274077964972,5.0
ppt_16,face_64,With,-0.2108274077964972,5.0
ppt_16,face_35,With,-0.2108274077964972,7.0
ppt_16,face_25,Without,-0.2108274077964972,2.0
ppt_16,face_2,With,-0.2108274077964972,4.0
ppt_16,face_17,With,-0.2108274077964972,6.0
ppt_16,face_33,Without,-0.2108274077964972,2.0
ppt_16,face_21,Without,-0.2108274077964972,3.0
ppt_16,face_61,With,-0.2108274077964972,3.0
ppt_16,face_44,Without,-0.2108274077964972,3.0
ppt_16,face_45,Without,-0.2108274077964972,3.0
ppt_16,face_20,With,-0.2108274077964972,3.0
ppt_16,face_24,With,-0.2108274077964972,2.0
ppt_16,face_25,With,-0.2108274077964972,5.0
ppt_16,face_41,Without,-0.2108274077964972,2.0
ppt_16,face_8,Without,-0.2108274077964972,4.0
ppt_16,face_19,Without,-0.2108274077964972,4.0
ppt_16,face_12,Without,-0.2108274077964972,3.0
ppt_16,face_39,With,-0.2108274077964972,4.0
ppt_16,face_28,With,-0.2108274077964972,5.0
ppt_16,face_63,With,-0.2108274077964972,5.0
ppt_16,face_14,With,-0.2108274077964972,5.0
ppt_16,face_10,With,-0.2108274077964972,4.0
ppt_16,face_52,With,-0.2108274077964972,5.0
ppt_16,face_38,With,-0.2108274077964972,7.0
ppt_16,face_65,Without,-0.2108274077964972,2.0
ppt_16,face_17,Without,-0.2108274077964972,5.0
ppt_16,face_54,With,-0.2108274077964972,5.0
ppt_16,face_66,With,-0.2108274077964972,3.0
ppt_16,face_36,Without,-0.2108274077964972,3.0
ppt_16,face_69,Without,-0.2108274077964972,1.0
ppt_16,face_47,With,-0.2108274077964972,4.0
ppt_16,face_12,With,-0.2108274077964972,7.0
ppt_16,face_9,With,-0.2108274077964972,4.0
ppt_16,face_68,With,-0.2108274077964972,6.0
ppt_16,face_15,Without,-0.2108274077964972,5.0
ppt_16,face_67,With,-0.2108274077964972,6.0
ppt_16,face_39,Without,-0.2108274077964972,2.0
ppt_16,face_67,Without,-0.2108274077964972,5.0
ppt_16,face_13,Without,-0.2108274077964972,6.0
ppt_16,face_59,Without,-0.2108274077964972,2.0
ppt_16,face_31,With,-0.2108274077964972,7.0
ppt_16,face_56,Without,-0.2108274077964972,4.0
ppt_16,face_21,With,-0.2108274077964972,5.0
ppt_16,face_9,Without,-0.2108274077964972,4.0
ppt_16,face_40,With,-0.2108274077964972,7.0
ppt_16,face_53,With,-0.2108274077964972,3.0
ppt_16,face_18,Without,-0.2108274077964972,6.0
ppt_16,face_29,With,-0.2108274077964972,7.0
ppt_16,face_50,With,-0.2108274077964972,4.0
ppt_16,face_58,Without,-0.2108274077964972,3.0
ppt_16,face_28,Without,-0.2108274077964972,3.0
ppt_16,face_35,Without,-0.2108274077964972,3.0
ppt_16,face_3,Without,-0.2108274077964972,4.0
ppt_16,face_45,With,-0.2108274077964972,5.0
ppt_16,face_63,Without,-0.2108274077964972,4.0
ppt_16,face_4,Without,-0.2108274077964972,4.0
ppt_16,face_53,Without,-0.2108274077964972,5.0
ppt_16,face_10,Without,-0.2108274077964972,4.0
ppt_16,face_58,With,-0.2108274077964972,5.0
ppt_16,face_37,Without,-0.2108274077964972,2.0
ppt_16,face_4,With,-0.2108274077964972,4.0
ppt_16,face_66,Without,-0.2108274077964972,2.0
ppt_16,face_57,With,-0.2108274077964972,7.0
ppt_16,face_55,With,-0.2108274077964972,4.0
ppt_16,face_31,Without,-0.2108274077964972,4.0
ppt_16,face_2,Without,-0.2108274077964972,4.0
ppt_16,face_47,Without,-0.2108274077964972,5.0
ppt_16,face_3,With,-0.2108274077964972,6.0
ppt_16,face_64,Without,-0.2108274077964972,5.0
ppt_16,face_65,With,-0.2108274077964972,2.0
ppt_16,face_33,With,-0.2108274077964972,2.0
ppt_16,face_70,With,-0.2108274077964972,6.0
ppt_16,face_16,With,-0.2108274077964972,4.0
ppt_16,face_11,With,-0.2108274077964972,7.0
ppt_16,face_62,With,-0.2108274077964972,4.0
ppt_16,face_34,With,-0.2108274077964972,7.0
ppt_16,face_43,Without,-0.2108274077964972,2.0
ppt_16,face_1,Without,-0.2108274077964972,4.0
ppt_16,face_6,With,-0.2108274077964972,4.0
ppt_16,face_60,Without,-0.2108274077964972,6.0
ppt_16,face_50,Without,-0.2108274077964972,2.0
ppt_16,face_22,With,-0.2108274077964972,5.0
ppt_16,face_51,With,-0.2108274077964972,7.0
ppt_16,face_30,Without,-0.2108274077964972,2.0
ppt_16,face_27,Without,-0.2108274077964972,4.0
ppt_16,face_68,Without,-0.2108274077964972,5.0
ppt_16,face_42,Without,-0.2108274077964972,3.0
ppt_16,face_49,Without,-0.2108274077964972,2.0
ppt_16,face_16,Without,-0.2108274077964972,2.0
ppt_16,face_44,With,-0.2108274077964972,5.0
ppt_16,face_23,With,-0.2108274077964972,3.0
ppt_16,face_20,Without,-0.2108274077964972,3.0
ppt_16,face_49,With,-0.2108274077964972,5.0
ppt_16,face_14,Without,-0.2108274077964972,4.0
ppt_16,face_32,Without,-0.2108274077964972,3.0
ppt_16,face_70,Without,-0.2108274077964972,4.0
ppt_16,face_27,With,-0.2108274077964972,7.0
ppt_16,face_18,With,-0.2108274077964972,7.0
ppt_16,face_41,With,-0.2108274077964972,2.0
ppt_16,face_26,With,-0.2108274077964972,3.0
ppt_16,face_24,Without,-0.2108274077964972,4.0
ppt_16,face_56,With,-0.2108274077964972,5.0
ppt_16,face_32,With,-0.2108274077964972,2.0
ppt_16,face_13,With,-0.2108274077964972,7.0
ppt_16,face_69,With,-0.2108274077964972,4.0
ppt_16,face_7,Without,-0.2108274077964972,3.0
ppt_16,face_6,Without,-0.2108274077964972,4.0
ppt_16,face_46,With,-0.2108274077964972,4.0
ppt_16,face_43,With,-0.2108274077964972,6.0
ppt_17,face_38,Without,-0.5192715411801592,4.0
ppt_17,face_11,With,-0.5192715411801592,6.0
ppt_17,face_65,Without,-0.5192715411801592,4.0
ppt_17,face_69,Without,-0.5192715411801592,4.0
ppt_17,face_2,Without,-0.5192715411801592,4.0
ppt_17,face_33,With,-0.5192715411801592,2.0
ppt_17,face_17,Without,-0.5192715411801592,5.0
ppt_17,face_37,With,-0.5192715411801592,4.0
ppt_17,face_39,With,-0.5192715411801592,4.0
ppt_17,face_45,Without,-0.5192715411801592,3.0
ppt_17,face_56,Without,-0.5192715411801592,3.0
ppt_17,face_5,Without,-0.5192715411801592,3.0
ppt_17,face_24,With,-0.5192715411801592,1.0
ppt_17,face_27,Without,-0.5192715411801592,4.0
ppt_17,face_52,Without,-0.5192715411801592,3.0
ppt_17,face_49,Without,-0.5192715411801592,4.0
ppt_17,face_38,With,-0.5192715411801592,5.0
ppt_17,face_60,With,-0.5192715411801592,3.0
ppt_17,face_29,Without,-0.5192715411801592,4.0
ppt_17,face_23,With,-0.5192715411801592,5.0
ppt_17,face_56,With,-0.5192715411801592,4.0
ppt_17,face_49,With,-0.5192715411801592,5.0
ppt_17,face_25,Without,-0.5192715411801592,2.0
ppt_17,face_28,With,-0.5192715411801592,7.0
ppt_17,face_65,With,-0.5192715411801592,3.0
ppt_17,face_6,Without,-0.5192715411801592,1.0
ppt_17,face_8,With,-0.5192715411801592,4.0
ppt_17,face_34,Without,-0.5192715411801592,3.0
ppt_17,face_57,With,-0.5192715411801592,6.0
ppt_17,face_17,With,-0.5192715411801592,7.0
ppt_17,face_16,With,-0.5192715411801592,4.0
ppt_17,face_30,With,-0.5192715411801592,1.0
ppt_18,face_59,Without,-0.6741371374979969,4.0
ppt_18,face_26,Without,-0.6741371374979969,2.0
ppt_18,face_62,With,-0.6741371374979969,3.0
ppt_18,face_29,Without,-0.6741371374979969,1.0
ppt_18,face_50,With,-0.6741371374979969,2.0
ppt_18,face_68,With,-0.6741371374979969,5.0
ppt_18,face_44,With,-0.6741371374979969,3.0
ppt_18,face_12,With,-0.6741371374979969,6.0
ppt_18,face_5,With,-0.6741371374979969,1.0
ppt_18,face_13,With,-0.6741371374979969,7.0
ppt_18,face_4,Without,-0.6741371374979969,3.0
ppt_18,face_31,Without,-0.6741371374979969,2.0
ppt_18,face_19,Without,-0.6741371374979969,4.0
ppt_18,face_24,With,-0.6741371374979969,2.0
ppt_18,face_66,With,-0.6741371374979969,2.0
ppt_18,face_65,Without,-0.6741371374979969,2.0
ppt_18,face_17,With,-0.6741371374979969,6.0
ppt_18,face_16,Without,-0.6741371374979969,4.0
ppt_18,face_50,Without,-0.6741371374979969,2.0
ppt_18,face_23,Without,-0.6741371374979969,3.0
ppt_18,face_63,Without,-0.6741371374979969,2.0
ppt_18,face_9,Without,-0.6741371374979969,2.0
ppt_18,face_5,Without,-0.6741371374979969,2.0
ppt_18,face_14,With,-0.6741371374979969,5.0
ppt_18,face_65,With,-0.6741371374979969,2.0
ppt_18,face_1,Without,-0.6741371374979969,4.0
ppt_18,face_4,With,-0.6741371374979969,4.0
ppt_18,face_51,With,-0.6741371374979969,7.0
ppt_18,face_52,With,-0.6741371374979969,4.0
ppt_18,face_67,Without,-0.6741371374979969,6.0
ppt_18,face_60,With,-0.6741371374979969,4.0
ppt_18,face_69,Without,-0.6741371374979969,4.0
ppt_18,face_1,With,-0.6741371374979969,2.0
ppt_18,face_34,With,-0.6741371374979969,4.0
ppt_18,face_6,With,-0.6741371374979969,4.0
ppt_18,face_8,With,-0.6741371374979969,2.0
ppt_18,face_46,With,-0.6741371374979969,4.0
ppt_18,face_61,Without,-0.6741371374979969,4.0
ppt_18,face_14,Without,-0.6741371374979969,5.0
ppt_18,face_64,Without,-0.6741371374979969,3.0
ppt_18,face_56,With,-0.6741371374979969,3.0
ppt_18,face_35,Without,-0.6741371374979969,5.0
ppt_18,face_18,Without,-0.6741371374979969,4.0
ppt_18,face_11,With,-0.6741371374979969,5.0
ppt_18,face_41,Without,-0.6741371374979969,2.0
ppt_18,face_47,With,-0.6741371374979969,7.0
ppt_18,face_9,With,-0.6741371374979969,2.0
ppt_18,face_48,With,-0.6741371374979969,1.0
ppt_18,face_39,Without,-0.6741371374979969,3.0
ppt_18,face_56,Without,-0.6741371374979969,3.0
ppt_18,face_19,With,-0.6741371374979969,2.0
ppt_18,face_22,With,-0.6741371374979969,3.0
ppt_18,face_40,With,-0.6741371374979969,7.0
ppt_18,face_25,With,-0.6741371374979969,4.0
ppt_18,face_59,With,-0.6741371374979969,2.0
ppt_18,face_48,Without,-0.6741371374979969,3.0
ppt_18,face_33,With,-0.6741371374979969,1.0
ppt_18,face_44,Without,-0.6741371374979969,3.0
ppt_18,face_36,Without,-0.6741371374979969,1.0
ppt_18,face_63,With,-0.6741371374979969,2.0
ppt_18,face_64,With,-0.6741371374979969,3.0
ppt_18,face_61,With,-0.6741371374979969,3.0
ppt_18,face_20,Without,-0.6741371374979969,6.0
ppt_18,face_29,With,-0.6741371374979969,4.0
ppt_18,face_11,Without,-0.6741371374979969,5.0
ppt_18,face_46,Without,-0.6741371374979969,7.0
ppt_18,face_55,Without,-0.6741371374979969,1.0
ppt_18,face_35,With,-0.6741371374979969,6.0
ppt_18,face_33,Without,-0.6741371374979969,3.0
ppt_18,face_66,Without,-0.6741371374979969,2.0
ppt_18,face_49,Without,-0.6741371374979969,4.0
ppt_18,face_52,Without,-0.6741371374979969,5.0
ppt_18,face_21,Without,-0.6741371374979969,5.0
ppt_18,face_55,With,-0.6741371374979969,2.0
ppt_18,face_12,Without,-0.6741371374979969,5.0
ppt_18,face_67,With,-0.6741371374979969,5.0
ppt_18,face_32,With,-0.6741371374979969,3.0
ppt_18,face_7,With,-0.6741371374979969,5.0
ppt_18,face_42,With,-0.6741371374979969,3.0
ppt_18,face_70,With,-0.6741371374979969,5.0
ppt_18,face_8,Without,-0.6741371374979969,4.0
ppt_18,face_54,Without,-0.6741371374979969,3.0
ppt_18,face_45,Without,-0.6741371374979969,4.0
ppt_18,face_38,Without,-0.6741371374979969,4.0
ppt_18,face_37,With,-0.6741371374979969,3.0
ppt_18,face_3,With,-0.6741371374979969,4.0
ppt_18,face_49,With,-0.6741371374979969,4.0
ppt_18,face_28,With,-0.6741371374979969,6.0
ppt_18,face_41,With,-0.6741371374979969,1.0
ppt_18,face_36,With,-0.6741371374979969,3.0
ppt_18,face_15,With,-0.6741371374979969,2.0
ppt_18,face_23,With,-0.6741371374979969,2.0
ppt_18,face_15,Without,-0.6741371374979969,5.0
ppt_18,face_37,Without,-0.6741371374979969,4.0
ppt_18,face_6,Without,-0.6741371374979969,4.0
ppt_18,face_17,Without,-0.6741371374979969,3.0
ppt_18,face_45,With,-0.6741371374979969,3.0
ppt_18,face_2,Without,-0.6741371374979969,3.0
ppt_18,face_43,With,-0.6741371374979969,2.0
ppt_18,face_68,Without,-0.6741371374979969,2.0
ppt_18,face_31,With,-0.6741371374979969,3.0
ppt_18,face_40,Without,-0.6741371374979969,6.0
ppt_18,face_60,Without,-0.6741371374979969,5.0
ppt_18,face_57,With,-0.6741371374979969,7.0
ppt_18,face_53,Without,-0.6741371374979969,1.0
ppt_18,face_20,With,-0.6741371374979969,4.0
ppt_19,face_33,Without,0.4484299738164221,4.0
ppt_19,face_42,With,0.4484299738164221,7.0
ppt_19,face_56,With,0.4484299738164221,7.0
ppt_19,face_12,With,0.4484299738164221,7.0
ppt_19,face_18,With,0.4484299738164221,7.0
ppt_19,face_36,With,0.4484299738164221,5.0
ppt_19,face_25,With,0.4484299738164221,5.0
ppt_19,face_5,With,0.4484299738164221,3.0
ppt_19,face_37,With,0.4484299738164221,4.0
ppt_19,face_39,Without,0.4484299738164221,3.0
ppt_19,face_59,With,0.4484299738164221,4.0
ppt_19,face_11,With,0.4484299738164221,7.0
ppt_19,face_39,With,0.4484299738164221,4.0
ppt_19,face_24,Without,0.4484299738164221,4.0
ppt_19,face_46,With,0.4484299738164221,6.0
ppt_19,face_60,Without,0.4484299738164221,4.0
ppt_19,face_50,Without,0.4484299738164221,3.0
ppt_19,face_1,With,0.4484299738164221,4.0
ppt_19,face_48,With,0.4484299738164221,4.0
ppt_19,face_54,Without,0.4484299738164221,2.0
ppt_19,face_66,With,0.4484299738164221,2.0
ppt_19,face_29,With,0.4484299738164221,7.0
ppt_19,face_51,With,0.4484299738164221,7.0
ppt_19,face_58,With,0.4484299738164221,4.0
ppt_19,face_40,With,0.4484299738164221,6.0
ppt_19,face_37,Without,0.4484299738164221,4.0
ppt_2,face_5,With,0.3013586412122373,2.0
ppt_2,face_28,With,0.3013586412122373,4.0
ppt_2,face_55,With,0.3013586412122373,5.0
ppt_2,face_62,With,0.3013586412122373,4.0
ppt_2,face_47,Without,0.3013586412122373,2.0
ppt_2,face_36,With,0.3013586412122373,3.0
ppt_2,face_66,Without,0.3013586412122373,4.0
ppt_2,face_59,Without,0.3013586412122373,2.0
ppt_2,face_6,Without,0.3013586412122373,4.0
ppt_2,face_23,Without,0.3013586412122373,4.0
ppt_2,face_64,Without,0.3013586412122373,2.0
ppt_2,face_45,With,0.3013586412122373,3.0
ppt_2,face_22,With,0.3013586412122373,7.0
ppt_2,face_59,With,0.3013586412122373,5.0
ppt_2,face_18,With,0.3013586412122373,5.0
ppt_2,face_4,With,0.3013586412122373,3.0
ppt_2,face_55,Without,0.3013586412122373,3.0
ppt_2,face_41,With,0.3013586412122373,4.0
ppt_2,face_40,With,0.3013586412122373,7.0
ppt_2,face_5,Without,0.3013586412122373,2.0
ppt_2,face_29,With,0.3013586412122373,5.0
ppt_2,face_27,Without,0.3013586412122373,6.0
ppt_2,face_30,Without,0.3013586412122373,3.0
ppt_2,face_16,Without,0.3013586412122373,4.0
ppt_2,face_49,With,0.3013586412122373,4.0
ppt_2,face_13,With,0.3013586412122373,4.0
ppt_2,face_53,With,0.3013586412122373,3.0
ppt_2,face_25,Without,0.3013586412122373,3.0
ppt_2,face_30,With,0.3013586412122373,4.0
ppt_2,face_19,Without,0.3013586412122373,3.0
ppt_20,face_39,Without,1.067254672706144,4.0
ppt_20,face_26,With,1.067254672706144,1.0
ppt_20,face_36,Without,1.067254672706144,4.0
ppt_20,face_46,Without,1.067254672706144,4.0
ppt_20,face_3,Without,1.067254672706144,3.0
ppt_20,face_51,With,1.067254672706144,5.0
ppt_20,face_32,With,1.067254672706144,2.0
ppt_20,face_1,With,1.067254672706144,2.0
ppt_20,face_48,With,1.067254672706144,2.0
ppt_20,face_65,Without,1.067254672706144,6.0
ppt_20,face_18,Without,1.067254672706144,3.0
ppt_20,face_5,With,1.067254672706144,2.0
ppt_20,face_66,Without,1.067254672706144,6.0
ppt_20,face_59,Without,1.067254672706144,4.0
ppt_20,face_41,With,1.067254672706144,3.0
ppt_20,face_55,With,1.067254672706144,2.0
ppt_20,face_69,With,1.067254672706144,2.0
ppt_20,face_19,With,1.067254672706144,2.0
ppt_20,face_11,With,1.067254672706144,4.0
ppt_20,face_55,Without,1.067254672706144,4.0
ppt_20,face_50,Without,1.067254672706144,3.0
ppt_20,face_52,Without,1.067254672706144,4.0
ppt_20,face_2,Without,1.067254672706144,3.0
ppt_20,face_21,Without,1.067254672706144,3.0
ppt_20,face_35,With,1.067254672706144,4.0
ppt_20,face_28,Without,1.067254672706144,6.0
ppt_20,face_36,With,1.067254672706144,3.0
ppt_20,face_21,With,1.067254672706144,4.0
ppt_20,face_11,Without,1.067254672706144,4.0
ppt_20,face_69,Without,1.067254672706144,1.0
ppt_20,face_8,With,1.067254672706144,4.0
ppt_20,face_60,With,1.067254672706144,3.0
ppt_20,face_42,With,1.067254672706144,4.0
ppt_20,face_18,With,1.067254672706144,4.0
ppt_20,face_53,With,1.067254672706144,2.0
ppt_20,face_70,With,1.067254672706144,4.0
ppt_20,face_23,Without,1.067254672706144,2.0
ppt_20,face_13,Without,1.067254672706144,4.0
ppt_20,face_62,Without,1.067254672706144,7.0
ppt_20,face_52,With,1.067254672706144,3.0
ppt_20,face_14,With,1.067254672706144,4.0
ppt_20,face_2,With,1.067254672706144,5.0
ppt_20,face_68,With,1.067254672706144,3.0
ppt_20,face_60,Without,1.067254672706144,5.0
ppt_20,face_27,With,1.067254672706144,4.0
ppt_20,face_17,Without,1.067254672706144,4.0
ppt_20,face_17,With,1.067254672706144,4.0
ppt_20,face_47,With,1.067254672706144,3.0
ppt_20,face_40,Without,1.067254672706144,5.0
ppt_20,face_39,With,1.067254672706144,2.0
ppt_20,face_58,With,1.067254672706144,2.0
ppt_20,face_16,With,1.067254672706144,4.0
ppt_20,face_51,Without,1.067254672706144,3.0
ppt_20,face_15,With,1.067254672706144,2.0
ppt_20,face_54,With,1.067254672706144,2.0
ppt_20,face_10,With,1.067254672706144,1.0
ppt_20,face_64,Without,1.067254672706144,2.0
ppt_20,face_26,Without,1.067254672706144,3.0
ppt_20,face_6,Without,1.067254672706144,6.0
ppt_20,face_48,Without,1.067254672706144,5.0
ppt_20,face_13,With,1.067254672706144,4.0
ppt_20,face_25,With,1.067254672706144,4.0
ppt_20,face_27,Without,1.067254672706144,7.0
ppt_20,face_57,Without,1.067254672706144,2.0
ppt_20,face_30,Without,1.067254672706144,3.0
ppt_20,face_43,With,1.067254672706144,4.0
ppt_20,face_20,Without,1.067254672706144,2.0
ppt_20,face_49,With,1.067254672706144,3.0
ppt_20,face_35,Without,1.067254672706144,3.0
ppt_20,face_62,With,1.067254672706144,3.0
ppt_20,face_20,With,1.067254672706144,4.0
ppt_20,face_29,With,1.067254672706144,4.0
ppt_20,face_53,Without,1.067254672706144,5.0
ppt_20,face_63,Without,1.067254672706144,4.0
ppt_20,face_43,Without,1.067254672706144,3.0
ppt_20,face_38,Without,1.067254672706144,4.0
ppt_20,face_49,Without,1.067254672706144,4.0
ppt_20,face_50,With,1.067254672706144,2.0
ppt_20,face_42,Without,1.067254672706144,3.0
ppt_20,face_31,With,1.067254672706144,4.0
ppt_20,face_38,With,1.067254672706144,4.0
ppt_20,face_7,With,1.067254672706144,3.0
ppt_20,face_44,Without,1.067254672706144,4.0
ppt_20,face_58,Without,1.067254672706144,2.0
ppt_20,face_34,Without,1.067254672706144,2.0
ppt_20,face_67,Without,1.067254672706144,3.0
ppt_20,face_29,Without,1.067254672706144,3.0
ppt_20,face_22,Without,1.067254672706144,7.0
ppt_20,face_59,With,1.067254672706144,3.0
ppt_20,face_44,With,1.067254672706144,1.0
ppt_20,face_14,Without,1.067254672706144,7.0
ppt_20,face_33,With,1.067254672706144,1.0
ppt_20,face_5,Without,1.067254672706144,3.0
ppt_20,face_56,Without,1.067254672706144,3.0
ppt_20,face_32,Without,1.067254672706144,5.0
ppt_20,face_4,With,1.067254672706144,4.0
ppt_20,face_61,Without,1.067254672706144,2.0
ppt_21,face_34,With,-0.0827877307544983,2.0
ppt_21,face_6,With,-0.0827877307544983,2.0
ppt_21,face_31,With,-0.0827877307544983,1.0
ppt_21,face_25,With,-0.0827877307544983,1.0
ppt_21,face_55,Without,-0.0827877307544983,4.0
ppt_21,face_5,With,-0.0827877307544983,1.0
ppt_21,face_40,Without,-0.0827877307544983,2.0
ppt_21,face_29,Without,-0.0827877307544983,6.0
ppt_21,face_27,With,-0.0827877307544983,2.0
ppt_21,face_65,Without,-0.0827877307544983,3.0
ppt_21,face_57,Without,-0.0827877307544983,4.0
ppt_21,face_47,Without,-0.0827877307544983,5.0
ppt_21,face_44,With,-0.0827877307544983,2.0
ppt_21,face_7,Without,-0.0827877307544983,2.0
ppt_21,face_49,Without,-0.0827877307544983,4.0
ppt_21,face_56,Without,-0.0827877307544983,3.0
ppt_21,face_56,With,-0.0827877307544983,2.0
ppt_21,face_39,With,-0.0827877307544983,2.0
ppt_21,face_29,With,-0.0827877307544983,3.0
ppt_21,face_36,With,-0.0827877307544983,1.0
ppt_21,face_30,With,-0.0827877307544983,2.0
ppt_21,face_35,With,-0.0827877307544983,4.0
ppt_21,face_58,Without,-0.0827877307544983,3.0
ppt_21,face_49,With,-0.0827877307544983,1.0
ppt_21,face_54,With,-0.0827877307544983,2.0
ppt_21,face_59,With,-0.0827877307544983,3.0
ppt_21,face_38,With,-0.0827877307544983,2.0
ppt_21,face_23,With,-0.0827877307544983,2.0
ppt_21,face_24,Without,-0.0827877307544983,3.0
ppt_21,face_34,Without,-0.0827877307544983,3.0
ppt_21,face_10,Without,-0.0827877307544983,3.0
ppt_21,face_21,With,-0.0827877307544983,3.0
ppt_21,face_39,Without,-0.0827877307544983,1.0
ppt_21,face_3,Without,-0.0827877307544983,4.0
ppt_21,face_59,Without,-0.0827877307544983,2.0
ppt_21,face_40,With,-0.0827877307544983,3.0
ppt_21,face_50,Without,-0.0827877307544983,3.0
ppt_21,face_1,Without,-0.0827877307544983,2.0
ppt_21,face_37,Without,-0.0827877307544983,3.0
ppt_21,face_61,Without,-0.0827877307544983,3.0
ppt_21,face_33,Without,-0.0827877307544983,1.0
ppt_21,face_69,With,-0.0827877307544983,2.0
ppt_21,face_2,With,-0.0827877307544983,2.0
ppt_21,face_43,Without,-0.0827877307544983,3.0
ppt_21,face_37,With,-0.0827877307544983,1.0
ppt_21,face_36,Without,-0.0827877307544983,2.0
ppt_21,face_69,Without,-0.0827877307544983,2.0
ppt_21,face_24,With,-0.0827877307544983,1.0
ppt_21,face_28,With,-0.0827877307544983,4.0
ppt_21,face_4,With,-0.0827877307544983,3.0
ppt_21,face_38,Without,-0.0827877307544983,5.0
ppt_21,face_57,With,-0.0827877307544983,4.0
ppt_21,face_42,Without,-0.0827877307544983,3.0
ppt_21,face_16,Without,-0.0827877307544983,2.0
ppt_21,face_66,Without,-0.0827877307544983,2.0
ppt_21,face_2,Without,-0.0827877307544983,2.0
ppt_21,face_62,With,-0.0827877307544983,3.0
ppt_21,face_22,With,-0.0827877307544983,2.0
ppt_21,face_23,Without,-0.0827877307544983,3.0
ppt_21,face_54,Without,-0.0827877307544983,3.0
ppt_21,face_4,Without,-0.0827877307544983,4.0
ppt_21,face_62,Without,-0.0827877307544983,2.0
ppt_21,face_43,With,-0.0827877307544983,4.0
ppt_21,face_58,With,-0.0827877307544983,1.0
ppt_21,face_60,Without,-0.0827877307544983,4.0
ppt_21,face_55,With,-0.0827877307544983,1.0
ppt_21,face_32,Without,-0.0827877307544983,3.0
ppt_21,face_45,With,-0.0827877307544983,2.0
ppt_21,face_14,Without,-0.0827877307544983,3.0
ppt_21,face_12,With,-0.0827877307544983,4.0
ppt_21,face_26,With,-0.0827877307544983,1.0
ppt_21,face_10,With,-0.0827877307544983,1.0
ppt_21,face_67,With,-0.0827877307544983,2.0
ppt_21,face_68,With,-0.0827877307544983,2.0
ppt_21,face_15,With,-0.0827877307544983,2.0
ppt_21,face_46,Without,-0.0827877307544983,4.0
ppt_21,face_46,With,-0.0827877307544983,2.0
ppt_21,face_63,Without,-0.0827877307544983,1.0
ppt_21,face_21,Without,-0.0827877307544983,2.0
ppt_21,face_11,With,-0.0827877307544983,4.0
ppt_21,face_18,Without,-0.0827877307544983,4.0
ppt_21,face_19,Without,-0.0827877307544983,3.0
ppt_21,face_64,With,-0.0827877307544983,1.0
ppt_21,face_9,With,-0.0827877307544983,1.0
ppt_21,face_35,Without,-0.0827877307544983,3.0
ppt_21,face_26,Without,-0.0827877307544983,4.0
ppt_21,face_66,With,-0.0827877307544983,1.0
ppt_21,face_22,Without,-0.0827877307544983,2.0
ppt_21,face_16,With,-0.0827877307544983,3.0
ppt_21,face_17,Without,-0.0827877307544983,6.0
ppt_21,face_41,With,-0.0827877307544983,1.0
ppt_21,face_5,Without,-0.0827877307544983,5.0
ppt_21,face_20,Without,-0.0827877307544983,4.0
ppt_21,face_3,With,-0.0827877307544983,4.0
ppt_21,face_51,With,-0.0827877307544983,2.0
ppt_21,face_50,With,-0.0827877307544983,1.0
ppt_21,face_20,With,-0.0827877307544983,2.0
ppt_21,face_12,Without,-0.0827877307544983,4.0
ppt_21,face_61,With,-0.0827877307544983,3.0
ppt_21,face_15,Without,-0.0827877307544983,2.0
